photo_id,title,description,tags,faves
46953291895,7T-VKP 23/02/19 Heathrow (EGLL),Boeing B737-8D6,"7tvkp, boeing, b7378d6, 230219, heathrow, thegardensbedfont, airalgerie",0.0
46953291375,9K-AOF (a) 23/02/19 Heathrow (EGLL),Boeing B777-369ER,"9kaof, boeing, b777369er, 230219, heathrow, thegardensbedfont, kuwaitairways",0.0
47080045334,A7-ANE 23/02/19 Heathrow (EGLL),Airbus A350-1041,"a7ane, airbus, a3501041, 230219, heathrow, thegardensbedfont, qatarairways",0.0
47817275242,D-ABZI 23/02/19 Heathrow (EGLL),Airbus A320-216,"dabzi, airbus, a320216, 230219, heathrow, thegardensbedfont, eurowingslsdfromlufthansagroup",0.0
47080043854,D-AGWU (c) 23/02/19 Heathrow (EGLL),Airbus A319-132,"dagwu, airbus, a319132, 230219, heathrow, thegardensbedfont, eurowings",1.0
47079916474,Hampton Court 25 March 2015-0038.jpg,"Hampton Court &amp; the River Thames, London","unitedkingdom, england, london, gb, greatbritain, hamptoncourt, europe, uk, britain, eastmolesey",199.0
47869169851,Herald of Spring,"European Robin

Kew Gardens, London, England","europeanrobin, kewgardens",49.0
47868821041,London,"Sulla sinistra le mura perimetrali della Torre di Londra, di epoca medievale.
Sullo sfondo, al centro, il famoso Tower bridge, una delle icone della metropoli inglese.
Ma come sempre, i veri protagonosti sono le persone, londonesi o di passaggio, intente a godersi questo posto carico di storia e di fascino.

<strong>__________________________________________________</strong>
Copyright © 2019 <a href=""""http://www.flickr.com/people/margall69/"""">GALLETTO MARCO</a> - All rights reserved.","london, toweroflondon, towerbridge",31.0
32924571767,BTCC 2019_BrandsIndy_Quali_21,"Kwikfit British Touring Car Championship on the Brands Hatch Indy Circuit, Kent. Photos taken on the 6th April 2019.","btcc, kwikfit, british, touringcar, championship, brandshatch, kent, april, 2019",0.0
47868736061,BTCC 2019_BrandsIndy_Quali_32,"Kwikfit British Touring Car Championship on the Brands Hatch Indy Circuit, Kent. Photos taken on the 6th April 2019.","btcc, kwikfit, british, touringcar, championship, brandshatch, kent, april, 2019",0.0
40902079783,BTCC 2019_BrandsIndy_Quali_46,"Kwikfit British Touring Car Championship on the Brands Hatch Indy Circuit, Kent. Photos taken on the 6th April 2019.","btcc, kwikfit, british, touringcar, championship, brandshatch, kent, april, 2019",0.0
47816310972,BTCC 2019_BrandsIndy_Quali_22,"Kwikfit British Touring Car Championship on the Brands Hatch Indy Circuit, Kent. Photos taken on the 6th April 2019.","btcc, kwikfit, british, touringcar, championship, brandshatch, kent, april, 2019",0.0
40869664863,UK - London - Brick Lane - Colourful Street Art 04_DSC5536,"Whenever I'm in London if I have the time I like to have a walk along Brick Lane and the surrounding streets to see what new Street Art has appeared.  

This wall in Hanbury Street is one of the larger 'canvasses' and over the years it's been the site of a number of very colourful pieces of Street Art.

Click here to see more Street Art : <a href=""""https://www.flickr.com/photos/darrellg/albums/72157628800256941"""">www.flickr.com/photos/darrellg/albums/72157628800256941</a>

<a href=""""http://www.dgphotos.co.uk"""" rel=""""noreferrer nofollow"""">My Website</a> : <a href=""""https://www.twitter.com/dgphotos"""" rel=""""noreferrer nofollow"""">Twitter</a> : <a href=""""https://www.facebook.com/dsgphotos"""" rel=""""noreferrer nofollow"""">Facebook</a> : <a href=""""https://instagram.com/dgphotos.co.uk/"""" rel=""""noreferrer nofollow"""">Instagram</a>  : <a href=""""https://www.photocrowd.com/dgphotos/"""" rel=""""noreferrer nofollow"""">Photocrowd</a>

© D.Godliman",uklondonbricklanecolourfulstreetart04dsc5536,38.0
33990819658,Tondo (2019) 08,"15th February 2019 at Heath Street Baptist Church (basement), London NW3..

On Bouge, <a href=""""https://onbouge.org/"""" rel=""""noreferrer nofollow"""">onbouge.org/</a>.

Country: Belgium. Style: Traditional French - Centre France.

Lineup: Gilles Chabenat (hurdy gurdy), Fred Pouget (bass clarinet/clarinet), Maarten Decombel (g).

Tondo is a new collaboration between Gilles Chabenat and Fred Pouget from Lignières (Centre-Val de Loire ) and Brive (Limousin) in France (who also perform together in the Clax Quartet) and Maarten Decombel from Flanders. These are my first photos of Chabenat  though I have seen him four times before (all apart from the first at the Grand Bal de Bath) - with I Muvrani in  2002, solo and as a guest of other bands in  2006, with Claeys - Paris - Chabenat - Geerinck in 2008 and with Trio Chabenat, Montbel, Charrier in 2009. I do have photos of Decombel with Griff in 2007 (<a href=""""http://www.flickr.com/photos/kmlivemusic/albums/72157626254826974/"""">www.flickr.com/photos/kmlivemusic/albums/72157626254826974/</a>) and with Göze in 2010 (<a href=""""http://www.flickr.com/photos/kmlivemusic/albums/72157625416299934/"""">www.flickr.com/photos/kmlivemusic/albums/72157625416299934/</a>).
More information: <a href=""""https://www.lemaxiphone.com/tondo"""" rel=""""noreferrer nofollow"""">www.lemaxiphone.com/tondo</a>.
","worldmusic, belgium, traditionalfrenchmusic, tondo, maartendecombel, guitar, onbouge, heathstreetbaptistchurch",0.0
32923940307,Tondo (2019) 07,"15th February 2019 at Heath Street Baptist Church (basement), London NW3..

On Bouge, <a href=""""https://onbouge.org/"""" rel=""""noreferrer nofollow"""">onbouge.org/</a>.

Country: Belgium. Style: Traditional French - Centre France.

Lineup: Gilles Chabenat (hurdy gurdy), Fred Pouget (bass clarinet/clarinet), Maarten Decombel (g).

Tondo is a new collaboration between Gilles Chabenat and Fred Pouget from Lignières (Centre-Val de Loire ) and Brive (Limousin) in France (who also perform together in the Clax Quartet) and Maarten Decombel from Flanders. These are my first photos of Chabenat  though I have seen him four times before (all apart from the first at the Grand Bal de Bath) - with I Muvrani in  2002, solo and as a guest of other bands in  2006, with Claeys - Paris - Chabenat - Geerinck in 2008 and with Trio Chabenat, Montbel, Charrier in 2009. I do have photos of Decombel with Griff in 2007 (<a href=""""http://www.flickr.com/photos/kmlivemusic/albums/72157626254826974/"""">www.flickr.com/photos/kmlivemusic/albums/72157626254826974/</a>) and with Göze in 2010 (<a href=""""http://www.flickr.com/photos/kmlivemusic/albums/72157625416299934/"""">www.flickr.com/photos/kmlivemusic/albums/72157625416299934/</a>).
More information: <a href=""""https://www.lemaxiphone.com/tondo"""" rel=""""noreferrer nofollow"""">www.lemaxiphone.com/tondo</a>.
","worldmusic, belgium, traditionalfrenchmusic, tondo, maartendecombel, guitar, onbouge, heathstreetbaptistchurch",0.0
33990523178,BTCC 2019_BrandsIndy_FP2_001,"Kwikfit British Touring Car Championship on the Brands Hatch Indy Circuit, Kent. Photos taken on the 6th April 2019.","btcc, kwikfit, british, touringcar, championship, brandshatch, kent, april, 2019",0.0
40901236533,BTCC 2019_BrandsIndy_FP2_019,"Kwikfit British Touring Car Championship on the Brands Hatch Indy Circuit, Kent. Photos taken on the 6th April 2019.","btcc, kwikfit, british, touringcar, championship, brandshatch, kent, april, 2019",0.0
47815530652,BTCC 2019_BrandsIndy_FP2_040,"Kwikfit British Touring Car Championship on the Brands Hatch Indy Circuit, Kent. Photos taken on the 6th April 2019.","btcc, kwikfit, british, touringcar, championship, brandshatch, kent, april, 2019",0.0
47867765771,BTCC 2019_BrandsIndy_FP2_044,"Kwikfit British Touring Car Championship on the Brands Hatch Indy Circuit, Kent. Photos taken on the 6th April 2019.","btcc, kwikfit, british, touringcar, championship, brandshatch, kent, april, 2019",0.0
47867749341,BTCC 2019_BrandsIndy_FP2_051,"Kwikfit British Touring Car Championship on the Brands Hatch Indy Circuit, Kent. Photos taken on the 6th April 2019.","btcc, kwikfit, british, touringcar, championship, brandshatch, kent, april, 2019",0.0
46951375535,BTCC 2019_BrandsIndy_FP2_096,"Kwikfit British Touring Car Championship on the Brands Hatch Indy Circuit, Kent. Photos taken on the 6th April 2019.","btcc, kwikfit, british, touringcar, championship, brandshatch, kent, april, 2019",0.0
46951362075,BTCC 2019_BrandsIndy_FP2_099,"Kwikfit British Touring Car Championship on the Brands Hatch Indy Circuit, Kent. Photos taken on the 6th April 2019.","btcc, kwikfit, british, touringcar, championship, brandshatch, kent, april, 2019",0.0
32923434277,BTCC 2019_BrandsIndy_FP2_106,"Kwikfit British Touring Car Championship on the Brands Hatch Indy Circuit, Kent. Photos taken on the 6th April 2019.","btcc, kwikfit, british, touringcar, championship, brandshatch, kent, april, 2019",0.0
46951310685,BTCC 2019_BrandsIndy_FP2_021,"Kwikfit British Touring Car Championship on the Brands Hatch Indy Circuit, Kent. Photos taken on the 6th April 2019.","btcc, kwikfit, british, touringcar, championship, brandshatch, kent, april, 2019",0.0
33990389068,Tondo (2019) 05,"15th February 2019 at Heath Street Baptist Church (basement), London NW3..

On Bouge, <a href=""""https://onbouge.org/"""" rel=""""noreferrer nofollow"""">onbouge.org/</a>.

Country: France. Style: Traditional French - Centre France.

Lineup: Gilles Chabenat (hurdy gurdy), Fred Pouget (bass clarinet/clarinet), Maarten Decombel (g).

Tondo is a new collaboration between Gilles Chabenat and Fred Pouget from Lignières (Centre-Val de Loire ) and Brive (Limousin) in France (who also perform together in the Clax Quartet) and Maarten Decombel from Flanders. These are my first photos of Chabenat  though I have seen him four times before (all apart from the first at the Grand Bal de Bath) - with I Muvrani in  2002, solo and as a guest of other bands in  2006, with Claeys - Paris - Chabenat - Geerinck in 2008 and with Trio Chabenat, Montbel, Charrier in 2009. I do have photos of Decombel with Griff in 2007 (<a href=""""http://www.flickr.com/photos/kmlivemusic/albums/72157626254826974/"""">www.flickr.com/photos/kmlivemusic/albums/72157626254826974/</a>) and with Göze in 2010 (<a href=""""http://www.flickr.com/photos/kmlivemusic/albums/72157625416299934/"""">www.flickr.com/photos/kmlivemusic/albums/72157625416299934/</a>).
More information: <a href=""""https://www.lemaxiphone.com/tondo"""" rel=""""noreferrer nofollow"""">www.lemaxiphone.com/tondo</a>.
","worldmusic, france, traditionalfrenchmusic, tondo, fredpouget, bassclarinet, clarinet, onbouge, heathstreetbaptistchurch",0.0
46958378825,Chelsea,Fujifilm XT 20,"uk, bike, bridge, kingscross, nightphotography, night, canarywharf, market, tate, church, london, unitedkingdom",0.0
33997363008,Chelsea,Fujifilm XT 20,"uk, bike, bridge, kingscross, nightphotography, night, canarywharf, market, tate, church, london, unitedkingdom",0.0
40908144413,Borough Market,Fujifilm XT 20,"uk, bike, bridge, kingscross, nightphotography, night, canarywharf, market, tate, church, london, unitedkingdom",0.0
47874580071,Tate Moder,Fujifilm XT 20,"uk, bike, bridge, kingscross, nightphotography, night, canarywharf, market, tate, church, london, unitedkingdom",0.0
40908141003,Canary Wharf,Fujifilm XT 20,"uk, bike, bridge, kingscross, nightphotography, night, canarywharf, market, tate, church, london, unitedkingdom",0.0
40908139713,Canary Wharf,Fujifilm XT 20,"uk, bike, bridge, kingscross, nightphotography, night, canarywharf, market, tate, church, london, unitedkingdom",0.0
47085243594,St Paul's in the night,Fujifilm XT 20,"uk, bike, bridge, kingscross, nightphotography, night, canarywharf, market, tate, church, london, unitedkingdom",0.0
47085242964,St Paul's in the night,Fujifilm XT 20,"uk, bike, bridge, kingscross, nightphotography, night, canarywharf, market, tate, church, london, unitedkingdom",0.0
40908131453,King's Cross,Fujifilm XT 20,"uk, bike, bridge, kingscross, nightphotography, night, canarywharf, market, tate, church, london, unitedkingdom",0.0
33997351008,Marine B&W,Fujifilm XT 20,"uk, bike, bridge, kingscross, nightphotography, night, canarywharf, market, tate, church, london, unitedkingdom",0.0
47873602341,Magnolia blossom at Kew Gardens,"A cold Saturday spent wandering around the Royal Botanical Gardens, Kew.","kew, kewgardens, royalbotanicalgardens, flowers, magnolia, pink, iphone, iphone8, iphonography",0.0
47080062354,D-AKNI (c) 23/02/19 Heathrow (EGLL),Airbus A319-112,"dakni, airbus, a319112, 230219, heathrow, thegardensbedfont, germanwings",1.0
33990313628,Police Officers,Police offices moving to their position to take Waterloo Bridge from Extinction Rebels.,"maxgor, maxgorcom, rawstreets, documentary, demo, extinctionrebellion, uk, london, waterloobridge",369.0
47867584101,BTCC 2019_BrandsIndy_FP1_22,"Kwikfit British Touring Car Championship on the Brands Hatch Indy Circuit, Kent. Photos taken on the 6th April 2019.","btcc, kwikfit, british, touringcar, championship, brandshatch, kent, april, 2019",0.0
32923328197,BTCC 2019_BrandsIndy_FP1_31,"Kwikfit British Touring Car Championship on the Brands Hatch Indy Circuit, Kent. Photos taken on the 6th April 2019.","btcc, kwikfit, british, touringcar, championship, brandshatch, kent, april, 2019",0.0
47867514001,BTCC 2019_BrandsIndy_FP1_36,"Kwikfit British Touring Car Championship on the Brands Hatch Indy Circuit, Kent. Photos taken on the 6th April 2019.","btcc, kwikfit, british, touringcar, championship, brandshatch, kent, april, 2019",0.0
40900830923,British Airways | Boeing 747-436 | G-CIVJ,On approach to runway 09L at London Heathrow Airport,"egll, lhr, heathrow, londonheathrowairport, heathrowairport, london, canon70d, b744, 747, ba, britishairways, boeing747, boeing747436, gcivj",36.0
46951130215,British Airways | Airbus A321-231 | G-EUXF,On approach to runway 09L at London Heathrow Airport,"ba, britishairways, a321, airbusa321, airbusa321231, lhr, egll, heathrow, londonheathrowairport, londonheathrow, geuxf",26.0
47077899014,Tondo (2019) 01,"15th February 2019 at Heath Street Baptist Church (basement), London NW3..

On Bouge, <a href=""""https://onbouge.org/"""" rel=""""noreferrer nofollow"""">onbouge.org/</a>.

Country: France &amp; Belgium. Style: Traditional French - Centre France.

Lineup: Gilles Chabenat (hurdy gurdy), Fred Pouget (bass clarinet/clarinet), Maarten Decombel (g).

Tondo is a new collaboration between Gilles Chabenat and Fred Pouget from Lignières (Centre-Val de Loire ) and Brive (Limousin) in France (who also perform together in the Clax Quartet) and Maarten Decombel from Flanders. These are my first photos of Chabenat  though I have seen him four times before (all apart from the first at the Grand Bal de Bath) - with I Muvrani in  2002, solo and as a guest of other bands in  2006, with Claeys - Paris - Chabenat - Geerinck in 2008 and with Trio Chabenat, Montbel, Charrier in 2009. I do have photos of Decombel with Griff in 2007 (<a href=""""http://www.flickr.com/photos/kmlivemusic/albums/72157626254826974/"""">www.flickr.com/photos/kmlivemusic/albums/72157626254826974/</a>) and with Göze in 2010 (<a href=""""http://www.flickr.com/photos/kmlivemusic/albums/72157625416299934/"""">www.flickr.com/photos/kmlivemusic/albums/72157625416299934/</a>).
More information: <a href=""""https://www.lemaxiphone.com/tondo"""" rel=""""noreferrer nofollow"""">www.lemaxiphone.com/tondo</a>.
","worldmusic, france, belgium, traditionalfrenchmusic, tondo, gilleschabenat, fredpouget, maartendecombel, onbouge, heathstreetbaptistchurch",1.0
47865485191,`2630,Here They Come...,"london, westminster, w1, westend, gay, soho, redlight, people, fashion, surreal, girl, sexy, pretty, mad, sad, fun, funny, smile, angry, reaction, streetphotography, sunny, weather, england, urban, shops, shopping, unaware, unknown, canon, tourism, tourists, stranger, candid, portrait, music, talk, mobile, phone, pink, colour, oxfordstreet, couple, crossing, next, traffic, look, headband, eyes, jeans, holes, lipsy, advertising, luggage, dirty, denim, natural, eye, hair",14.0
47865485181,`2629,Sties...,"london, westminster, w1, westend, gay, soho, redlight, people, fashion, surreal, girl, sexy, pretty, mad, sad, fun, funny, smile, angry, reaction, streetphotography, sunny, weather, england, urban, shops, shopping, unaware, unknown, canon, tourism, tourists, stranger, candid, portrait, music, talk, mobile, phone, pret, cooll, water, glass, window, reflection, headphones, hair, forest, bush, walk, natural, shadows",12.0
47054390284,UK - London - Shoreditch - Sly Society_sq_DSC5544,"I found this on Shoreditch High Street, having done a bit of reseach (by which I mean I googled it......) it seems 'Sly Society' is one of a number of anti-Rupert Murdoch pieces of Street Art by 'dr. d'.

More info here : <a href=""""http://www.drdlondon.com/projects/sly-murdoch/"""" rel=""""noreferrer nofollow"""">www.drdlondon.com/projects/sly-murdoch/</a>

<a href=""""http://www.dgphotos.co.uk"""" rel=""""noreferrer nofollow"""">My Website</a> : <a href=""""https://www.twitter.com/dgphotos"""" rel=""""noreferrer nofollow"""">Twitter</a> : <a href=""""https://www.facebook.com/dsgphotos"""" rel=""""noreferrer nofollow"""">Facebook</a> : <a href=""""https://instagram.com/dgphotos.co.uk/"""" rel=""""noreferrer nofollow"""">Instagram</a>  : <a href=""""https://www.photocrowd.com/dgphotos/"""" rel=""""noreferrer nofollow"""">Photocrowd</a>

© D.Godliman",uklondonshoreditchslysocietysqdsc5544,6.0
46949004545,Street Art,Camden,"london, streetart, grafitti, camden",0.0
47075685544,Owl,"Extinction Rebellion
Waterloo Bridge","ecopolitics, environmentalactivism, activism, extinctionrebellion, 2019, london, fujix100t, fujifilmx100t, candid, streetphotography, streetlife, protest, demonstration, climatechange, globalwarming, politics, se1, flash, fujifilmxpro1efx20, efx20, waterloobridge, owl, mask",4.0
46945693365,Street Art,Camden,"london, streetart, grafitti, camden",0.0
46945653075,Street Art,Camden,"london, streetart, grafitti, camden",0.0
46945592785,Street Art,Camden,"london, streetart, grafitti, camden",0.0
32917606827,Street Art,Camden,"london, streetart, grafitti, camden",0.0
46948795015,"New Southgate, London","DTA has completed a large number of drone &amp; elevated mast services for the Civil engineering, construction, insurance, and property development sectors in London.

Please click for more information on our website.

<a href=""""https://www.dronetechaerospace.co.uk/dta-drone-services-london"""" rel=""""noreferrer nofollow"""">www.dronetechaerospace.co.uk/dta-drone-services-london</a>","london, dronetechaerospace, dronephotography, droneservices, dronesurvey, innercity, droneinspection, congestedarea",0.0
40898075863,G-EUYX Heathrow 15 August 2018,G-EUYX Airbus A320-232 British Airways Heathrow 15 August 2018,"geuyx, airbus, a320, britishairways, heathrow",2.0
40898075403,N803AL Heathrow 15 August 2018,N803AL Boeing 787-8 American Airlines Heathrow 15 August 2018,"n803al, boeing, 7878, americanairlines, heathrow",1.0
40897701693,DSC_9290,"DSC_9290 - 288 - BV19 XOU - Scania K410EB6/Caetano Levante 3 - National Express - Victoria, Elizabeth Street 21/04/19","288, bv19xou, nationalexpress, nationalexpresscoaches, natex, westmidlandstravelltd, westmidlandstravellimited",11.0
46947904545,DSC_9195,"DSC_9195 - 7142 - BM68 AHF - Volvo B11RT/Caetano Levante 3 - Go North East (National Express) - Victoria, Elizabeth Street 21/04/19","7142, bm68ahf, gonortheast, goahead, goaheadgroup, nationalexpress, nationalexpresscoaches, natex, gonortheastltd",10.0
33986832478,DSC_9227,"DSC_9227 - 54602 - YX68 UAK - Volvo B11R/Plaxton Elite i - Stagecoach Warwickshire (Megabus.com; Isla Smiler #islastones) - Victoria, Buckingham Palace Road 03/03/19","54602, yx68uak, islasmiler, islastones, megabus, megabuscom, stagecoach, stagecoachwarwickshire, stagecoachgroup, midlandredsouthltd",12.0
47863767521,Who would think?..,That Canary Wharf means flowers (to me it was always skyscrapers and a busy beehive of office workers)...,"flower, flowers, yellow, green, closeup, street, city, urban, nature, beauty, focus, defocus, sharp, unsharp, blur, bokeh, garden, gardening, urbannature, urbanjungle, canarywharf, isleofdogs, london, england, britain, uk, thames, river, canals, leica, dlux, typ109, lightroom, luminar, skylum, flex",27.0
33986275348,British Airways | Airbus A320-232 | G-EUUH,On approach to runway 09L at London Heathrow Airport,"egll, lhr, heathrow, londonheathrowairport, heathrowairport, canon70d, a320, airbusa320, airbus, ba, britishairways, airbusa320232, geuuh",22.0
40896999553,British Airways | Airbus A320-232 | G-EUUK,On approach to runway 09L at London Heathrow Airport,"egll, lhr, heathrow, londonheathrowairport, heathrowairport, canon70d, a320, airbusa320, airbus, ba, britishairways, airbusa320232, geuuk",24.0
33986274548,British Airways | Airbus A320-251N(WL) | G-TTNE,On approach to runway 09L at London Heathrow Airport,"egll, lhr, heathrow, londonheathrowairport, heathrowairport, canon70d, a320, airbusa320, airbus, ba, a320neo, neo, britishairways, airbusa320251nwl, gttne",33.0
47862887221,Redburn Street,"Wisteria in Chelsea, London, England","buildings, gebäude, bâtiment, byggnader, houses, hus, häuser, architecture, architektur, arkitektur, column, pillar, kolonn, colonne, säule, street, strasse, gata, sunlight, light, shadow, licht, schatten, ljus, skugga, lumière, ombre, wisteria, blauregen, blåregn, glycine, glyzine, wisterie, flower, blumen, fleurs, blommor, plants, plantor, pflanzen, plantes, blue, white, blau, weiss, blå, vita, bleu, blanche, spring, vår, frühling, printemps, fence, cityscape, city, stadt, stad, ville, capital, redburnstreet, chelsea, london, londres, england, angleterre, unitedkingdom, greatbritain, storbritannien, grosbritannien, royaumeunis, uk, gb, europe, nikond7200",0.0
32890001167,UK - London - Skyscraper abstract 01_DSC5521,"A semi-abstract shot from the City of London featuring two sides of the 'Cheesegrater' and another adjacent skyscraper.

Click here for more shots of skyscrapers : <a href=""""https://www.flickr.com/photos/darrellg/albums/72157631363330444"""">www.flickr.com/photos/darrellg/albums/72157631363330444</a>

From Wikipedia : &quot;122 Leadenhall Street, also known as the Leadenhall Building, is a skyscraper in London that is 225 metres (738 ft) tall. It opened in July 2014 and was designed by Rogers Stirk Harbour + Partners; it is known informally as The Cheesegrater because of its distinctive wedge shape similar to that of the kitchen utensil with the same name. It is one of a number of tall buildings recently completed or under construction in the City of London financial district, including 20 Fenchurch Street, The Pinnacle, and The Scalpel.

The site is adjacent to the Lloyd's Building, also designed by Rogers, which is the current home of the insurance market Lloyd's of London. Until 2007 the Leadenhall site was occupied by a building owned by British Land and designed by Gollins Melvin Ward Partnership, which was constructed in the 1960s. That building was demolished in preparation for redevelopment of the site. By December 2009, the site was cleared but construction had stalled. The project, initially delayed due to the financial crisis, was revived in October 2010 and Oxford Properties has co-developed the property in partnership with British Land.&quot;

<a href=""""http://www.dgphotos.co.uk"""" rel=""""noreferrer nofollow"""">My Website</a> : <a href=""""https://www.twitter.com/dgphotos"""" rel=""""noreferrer nofollow"""">Twitter</a> : <a href=""""https://www.facebook.com/dsgphotos"""" rel=""""noreferrer nofollow"""">Facebook</a> : <a href=""""https://instagram.com/dgphotos.co.uk/"""" rel=""""noreferrer nofollow"""">Instagram</a>  : <a href=""""https://www.photocrowd.com/dgphotos/"""" rel=""""noreferrer nofollow"""">Photocrowd</a>

© D.Godliman",uklondonskyscraperabstract01dsc5521,18.0
46945198465,Finding the Light,"A few more shots from some recent trips.
A view of the sunlit streets taken from the top of the new tower at the Tate Modern in London's South Bank.","london, tatemodern, tower, street, sunlight, sun, shadows, buildings, pedestrians, vehicles, cars, taxi, diagonal",4.0
40894310713,"Inside The Ice House, Kew Gardens, London","The 18th Century Brick built Domed Ice House was used to store Ice from the Frozen Pond to preserve food for the Royal Palace Kitchens......
Happy Wednesday Walls","hww, wednesdaywalls, icehouse, kewgardens, kew, london, royalbotanicalgardens, building, england, uk, architecture, bricks, brickwork",6.0
33983490868,Legal Observer,Legal observer talks to Extinction Rebels while police prepare  clean-up operation of Waterloo Bridge.,"maxgor, maxgorcom, rawstreets, photojournalism, documentary, demo, extinctionrebellion, uk, london, waterloobridge",188.0
47071078794,H2476 Angela Camilla - Beckton,On Roding Road,"scaniar450, scaniatrucks, eddiestobart",9.0
33983208718,H2346 Khaleesi Bayley - Beckton,Leaving Britvic Drinks Depot,"scaniar450, scaniatrucks, eddiestobart",7.0
40867294913,UK - London - Skyscraper abstract 02_DSC5523,"This shot looks like some kind of 'cut and paste' photomontage but it's actually a straight shot featuring two sides of the 'Cheesegrater' and another adjacent skyscraper.

Click here for more shots of skyscrapers : <a href=""""https://www.flickr.com/photos/darrellg/albums/72157631363330444"""">www.flickr.com/photos/darrellg/albums/72157631363330444</a>

From Wikipedia : &quot;122 Leadenhall Street, also known as the Leadenhall Building, is a skyscraper in London that is 225 metres (738 ft) tall. It opened in July 2014 and was designed by Rogers Stirk Harbour + Partners; it is known informally as The Cheesegrater because of its distinctive wedge shape similar to that of the kitchen utensil with the same name. It is one of a number of tall buildings recently completed or under construction in the City of London financial district, including 20 Fenchurch Street, The Pinnacle, and The Scalpel.

The site is adjacent to the Lloyd's Building, also designed by Rogers, which is the current home of the insurance market Lloyd's of London. Until 2007 the Leadenhall site was occupied by a building owned by British Land and designed by Gollins Melvin Ward Partnership, which was constructed in the 1960s. That building was demolished in preparation for redevelopment of the site. By December 2009, the site was cleared but construction had stalled. The project, initially delayed due to the financial crisis, was revived in October 2010 and Oxford Properties has co-developed the property in partnership with British Land.&quot;

<a href=""""http://www.dgphotos.co.uk"""" rel=""""noreferrer nofollow"""">My Website</a> : <a href=""""https://www.twitter.com/dgphotos"""" rel=""""noreferrer nofollow"""">Twitter</a> : <a href=""""https://www.facebook.com/dsgphotos"""" rel=""""noreferrer nofollow"""">Facebook</a> : <a href=""""https://instagram.com/dgphotos.co.uk/"""" rel=""""noreferrer nofollow"""">Instagram</a>  : <a href=""""https://www.photocrowd.com/dgphotos/"""" rel=""""noreferrer nofollow"""">Photocrowd</a>

© D.Godliman",uklondonskyscraperabstract02dsc5523,31.0
32914429627,Kenwood (99b),"frontage of kenwood house
","hampstead, heath, kenwood, house, entrance, english, heritage",1.0
40892121713,Kenwood (94),Kenwood house Rear,"hampstead, heath, kenwood, house, english, heritage",1.0
40892098963,2019-04-FL-209342,rrem,"architecture, artdeco, regencylodge, residential, swisscottage",0.0
47069177644,2019-04-FL-209339,rrem,"annafreud, baubuche, glassfacade, office, pentonvilleroad, timberstructure",0.0
47858700371,2019-04-FL-209340,rrem,"annafreud, baubuche, glassfacade, office, pentonvilleroad, timberstructure",0.0
47858697551,2019-04-FL-209338,rrem,"annafreud, baubuche, glassfacade, office, pentonvilleroad, timberstructure",0.0
46942155855,`2628,Diversion Towards The Maze... Hehehehe,"london, sunny, waether, surreal, people, fashion, shopping, shops, mad, sad, fun, funny, smile, reaction, classic, uk, art, england, urban, unaware, unknown, portrait, stranger, candid, westminster, westend, w1, streetphotography, canon, tourism, tourists, magic, smart, pretty, sexy, girl, crystalmaze, skirt, legs, sign, arrow, point, shaftesbury, redlight, gay, heels, boots, hair, experience, bag, piccadilly, shadows",14.0
46942155755,`2627,I Dont Like A Rose...,"london, sunny, waether, surreal, people, fashion, shopping, shops, mad, sad, fun, funny, smile, reaction, classic, uk, art, england, urban, unaware, unknown, portrait, stranger, candid, westminster, westend, w1, streetphotography, canon, tourism, tourists, magic, smart, god, culture, religion, nuts, police, oldbill, uniform, busy, crowd, arrest, protest, jesuc, sign, sexy, officer, van, whitehall, cctv, cuffs, radio, media, parliament, sw1",12.0
40891809053,"91117 West Riding Limited & 91129, London King's Cross 14.3.19","91117 West Riding Limited &amp; 91129 stand side by side at London King's Cross on 14th March 2019.

91117 was working the 1D03 0703 service to Leeds and 91129 the 0730 service to Edinburgh.
","9111791129, londonkingscross14319, west, riding, limited",0.0
47068344514,DSC_9129,"DSC_9129 - BD18 TLO - Mercedes-Benz Tourismo - JG Coaches (Ouibus) - Victoria, Elizabeth Street 21/04/19","bd18tlo, jgcoaches, ouibus",11.0
33980500698,DSC_9154,"DSC_9154 - 285 - BV19 XOR - Scania K410EB6/Caetano Levante 3 - National Express - Victoria, Elizabeth Street 21/04/19","285, bv19xor, nationalexpress, nationalexpresscoaches, natex, westmidlandstravelltd, westmidlandstravellimited",11.0
47068344234,DSC_9160,"DSC_9160 - SH252 - BF68 LDO - Scania K410EB6/Caetano Levante 3 - National Express - Victoria, Elizabeth Street 21/04/19","sh252, bf68ldo, nationalexpress, nationalexpresscoaches, natex, westmidlandstravelltd, westmidlandstravellimited",12.0
47805363922,DSC_9084,"DSC_9084 - 7142 - BM68 AHF - Volvo B11RT/Caetano Levante 3 - Go North East (National Express) - Victoria, Elizabeth Street 21/04/19","7142, bm68ahf, gonortheast, goahead, goaheadgroup, nationalexpress, nationalexpresscoaches, natex, gonortheastltd",8.0
47857730431,DSC_9100,"DSC_9100 - 435 - BT66 UAA - Mercedes-Benz Tourismo - Kings Ferry (Ouibus) - Victoria, Elizabeth Street 21/04/19","435, bt66uaa, thekingsferry, kingsferry, thekingsferryltd, nationalexpressgroup, nationalexpress",7.0
